ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2018-04-16,4130.879279875683,1532.47865295155,5818.324791253337,4130.803353519893,4130.953111048277,-454.58500344063845,-454.58500344063845,-454.58500344063845,-454.58500344063845,-454.58500344063845,-454.58500344063845,0.0,0.0,0.0,3676.2942764350446
2018-04-23,4136.460246337141,1562.4853036185748,6040.052315574386,4136.38223015663,4136.536019076116,-373.24531553703025,-373.24531553703025,-373.24531553703025,-373.24531553703025,-373.24531553703025,-373.24531553703025,0.0,0.0,0.0,3763.214930800111
2018-04-30,4142.0412127986,1221.8409734353243,5618.462941563679,4141.960284034163,4142.118930093591,-868.0248374293487,-868.0248374293487,-868.0248374293487,-868.0248374293487,-868.0248374293487,-868.0248374293487,0.0,0.0,0.0,3274.0163753692514
2018-05-07,4147.622179260058,389.21632232806223,4794.774814936921,4147.538407754785,4147.701543902884,-1648.189047233572,-1648.189047233572,-1648.189047233572,-1648.189047233572,-1648.189047233572,-1648.189047233572,0.0,0.0,0.0,2499.4331320264864
2018-05-14,4153.203145721517,37.770281247608686,4360.453290537197,4153.117791949787,4153.285039812776,-1946.4544966182293,-1946.4544966182293,-1946.4544966182293,-1946.4544966182293,-1946.4544966182293,-1946.4544966182293,0.0,0.0,0.0,2206.748649103288
2018-05-21,4158.784112182975,602.3626987053497,5212.527914646335,4158.697004405192,4158.869113477633,-1325.1661110854918,-1325.1661110854918,-1325.1661110854918,-1325.1661110854918,-1325.1661110854918,-1325.1661110854918,0.0,0.0,0.0,2833.618001097483
2018-05-28,4164.365078644433,1771.9645296426468,6119.165721715108,4164.276569397322,4164.452991444003,-207.32483731037837,-207.32483731037837,-207.32483731037837,-207.32483731037837,-207.32483731037837,-207.32483731037837,0.0,0.0,0.0,3957.040241334055
2018-06-04,4169.946045105891,2552.584998269105,6792.809515765167,4169.855944005728,4170.035865784156,481.3206101480486,481.3206101480486,481.3206101480486,481.3206101480486,481.3206101480486,481.3206101480486,0.0,0.0,0.0,4651.2666552539395
2018-06-11,4175.527011567351,2213.563116877214,6432.431837835564,4175.434671776758,4175.618647254018,205.92175803339632,205.92175803339632,205.92175803339632,205.92175803339632,205.92175803339632,205.92175803339632,0.0,0.0,0.0,4381.448769600747
2018-06-18,4181.107978028809,1288.7479125155007,5775.800199898,4181.0133716827595,4181.201402899886,-684.3354188649005,-684.3354188649005,-684.3354188649005,-684.3354188649005,-684.3354188649005,-684.3354188649005,0.0,0.0,0.0,3496.7725591639087
2018-06-25,4186.688944490267,543.6175267988172,4946.5510804364885,4186.591779486142,4186.784187140418,-1352.1171851491658,-1352.1171851491658,-1352.1171851491658,-1352.1171851491658,-1352.1171851491658,-1352.1171851491658,0.0,0.0,0.0,2834.5717593411014
2018-07-02,4192.269910951725,877.3671445905868,5188.975202746287,4192.169843287408,4192.366872191215,-1292.6086036216059,-1292.6086036216059,-1292.6086036216059,-1292.6086036216059,-1292.6086036216059,-1292.6086036216059,0.0,0.0,0.0,2899.6613073301196
2018-07-09,4197.850877413183,1386.1622481246238,5512.214800393309,4197.747895432865,4197.949275599232,-724.744464792515,-724.744464792515,-724.744464792515,-724.744464792515,-724.744464792515,-724.744464792515,0.0,0.0,0.0,3473.1064126206684
2018-07-16,4203.431843874642,1742.852735472588,6214.10694535254,4203.326403738684,4203.5323151956,-247.41466617119227,-247.41466617119227,-247.41466617119227,-247.41466617119227,-247.41466617119227,-247.41466617119227,0.0,0.0,0.0,3956.01717770345
2018-07-23,4209.0128103361,1797.1031653794073,6156.845085583251,4208.904923340885,4209.115564360452,-244.60364737401946,-244.60364737401946,-244.60364737401946,-244.60364737401946,-244.60364737401946,-244.60364737401946,0.0,0.0,0.0,3964.4091629620807
2018-07-30,4214.593776797558,1452.6715390108511,5580.999653030848,4214.483462458707,4214.6989078105225,-661.7226222024069,-661.7226222024069,-661.7226222024069,-661.7226222024069,-661.7226222024069,-661.7226222024069,0.0,0.0,0.0,3552.8711545951514
